id,text,intent,critical,source,difficulty,answer_policy
qa-hardfail-30594,외국인 매집 종목 보여줘 [case-30594],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30595,카카오 지금 가격 얼마야? [case-30595],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30596,PBR 낮은 저평가 종목 찾아줘 [case-30596],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30597,시장 브리핑 해줘 [case-30597],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30598,LG에너지솔루션 오늘 들어가도 되는 자리야? [case-30598],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30599,상승 테마 순위 보여줘 [case-30599],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30600,나스닥 현재 인기 상승 테마 알려줘 [case-30600],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30601,기관 순매수 랭킹 알려줘 [case-30601],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30602,LG에너지솔루션 지금 가격 얼마야? [case-30602],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30603,PBR 낮은 저평가 종목 찾아줘 [case-30603],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30604,나스닥 지수랑 환율 알려줘 [case-30604],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30605,SK하이닉스 사도 돼? [case-30605],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30606,오늘 강한 국내 테마 알려줘 [case-30606],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30607,nasdaq 상승 섹터 랭킹 [case-30607],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30608,외국인 기관 수급 좋은 종목 순위 [case-30608],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30609,SK하이닉스 지금 가격 얼마야? [case-30609],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30610,PBR 낮은 저평가 종목 찾아줘 [case-30610],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30611,오늘 시장 어때? [case-30611],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30612,카카오 오늘 들어가도 되는 자리야? [case-30612],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30613,인기 테마 뭐야? [case-30613],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30614,미국 증시 강세 테마 순위 보여줘 [case-30614],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30615,외국인 매집 종목 보여줘 [case-30615],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30616,카카오 지금 가격 얼마야? [case-30616],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30617,PBR 낮은 저평가 종목 찾아줘 [case-30617],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30618,시장 브리핑 해줘 [case-30618],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30619,LG에너지솔루션 사도 돼? [case-30619],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30620,상승 테마 순위 보여줘 [case-30620],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30621,나스닥 현재 인기 상승 테마 알려줘 [case-30621],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30622,기관 순매수 랭킹 알려줘 [case-30622],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30623,LG에너지솔루션 지금 가격 얼마야? [case-30623],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30624,PBR 낮은 저평가 종목 찾아줘 [case-30624],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30625,나스닥 지수랑 환율 알려줘 [case-30625],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30626,SK하이닉스 오늘 들어가도 되는 자리야? [case-30626],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30627,오늘 강한 국내 테마 알려줘 [case-30627],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30628,nasdaq 상승 섹터 랭킹 [case-30628],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30629,외국인 기관 수급 좋은 종목 순위 [case-30629],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30630,SK하이닉스 지금 가격 얼마야? [case-30630],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30631,PBR 낮은 저평가 종목 찾아줘 [case-30631],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30632,오늘 시장 어때? [case-30632],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30633,카카오 사도 돼? [case-30633],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30634,인기 테마 뭐야? [case-30634],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30635,미국 증시 강세 테마 순위 보여줘 [case-30635],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30636,외국인 매집 종목 보여줘 [case-30636],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30637,카카오 지금 가격 얼마야? [case-30637],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30638,PBR 낮은 저평가 종목 찾아줘 [case-30638],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30639,시장 브리핑 해줘 [case-30639],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30640,LG에너지솔루션 오늘 들어가도 되는 자리야? [case-30640],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30641,상승 테마 순위 보여줘 [case-30641],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30642,나스닥 현재 인기 상승 테마 알려줘 [case-30642],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30643,기관 순매수 랭킹 알려줘 [case-30643],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30644,LG에너지솔루션 지금 가격 얼마야? [case-30644],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30645,PBR 낮은 저평가 종목 찾아줘 [case-30645],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30646,나스닥 지수랑 환율 알려줘 [case-30646],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30647,SK하이닉스 사도 돼? [case-30647],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30648,오늘 강한 국내 테마 알려줘 [case-30648],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30649,nasdaq 상승 섹터 랭킹 [case-30649],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30650,외국인 기관 수급 좋은 종목 순위 [case-30650],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30651,SK하이닉스 지금 가격 얼마야? [case-30651],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30652,PBR 낮은 저평가 종목 찾아줘 [case-30652],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30653,오늘 시장 어때? [case-30653],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30654,카카오 오늘 들어가도 되는 자리야? [case-30654],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30655,인기 테마 뭐야? [case-30655],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30656,미국 증시 강세 테마 순위 보여줘 [case-30656],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30657,외국인 매집 종목 보여줘 [case-30657],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30658,카카오 지금 가격 얼마야? [case-30658],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30659,PBR 낮은 저평가 종목 찾아줘 [case-30659],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30660,시장 브리핑 해줘 [case-30660],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30661,LG에너지솔루션 사도 돼? [case-30661],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30662,상승 테마 순위 보여줘 [case-30662],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30663,나스닥 현재 인기 상승 테마 알려줘 [case-30663],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30664,기관 순매수 랭킹 알려줘 [case-30664],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30665,LG에너지솔루션 지금 가격 얼마야? [case-30665],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30666,PBR 낮은 저평가 종목 찾아줘 [case-30666],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30667,나스닥 지수랑 환율 알려줘 [case-30667],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30668,SK하이닉스 오늘 들어가도 되는 자리야? [case-30668],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30669,오늘 강한 국내 테마 알려줘 [case-30669],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30670,nasdaq 상승 섹터 랭킹 [case-30670],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30671,외국인 기관 수급 좋은 종목 순위 [case-30671],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30672,SK하이닉스 지금 가격 얼마야? [case-30672],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30673,PBR 낮은 저평가 종목 찾아줘 [case-30673],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30674,오늘 시장 어때? [case-30674],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30675,카카오 사도 돼? [case-30675],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30676,인기 테마 뭐야? [case-30676],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30677,미국 증시 강세 테마 순위 보여줘 [case-30677],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30678,외국인 매집 종목 보여줘 [case-30678],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30679,카카오 지금 가격 얼마야? [case-30679],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30680,PBR 낮은 저평가 종목 찾아줘 [case-30680],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30681,시장 브리핑 해줘 [case-30681],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30682,LG에너지솔루션 오늘 들어가도 되는 자리야? [case-30682],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30683,상승 테마 순위 보여줘 [case-30683],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30684,나스닥 현재 인기 상승 테마 알려줘 [case-30684],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30685,기관 순매수 랭킹 알려줘 [case-30685],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30686,LG에너지솔루션 지금 가격 얼마야? [case-30686],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30687,PBR 낮은 저평가 종목 찾아줘 [case-30687],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30688,나스닥 지수랑 환율 알려줘 [case-30688],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30689,SK하이닉스 사도 돼? [case-30689],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30690,오늘 강한 국내 테마 알려줘 [case-30690],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30691,nasdaq 상승 섹터 랭킹 [case-30691],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30692,외국인 기관 수급 좋은 종목 순위 [case-30692],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30693,SK하이닉스 지금 가격 얼마야? [case-30693],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30694,PBR 낮은 저평가 종목 찾아줘 [case-30694],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30695,오늘 시장 어때? [case-30695],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30696,카카오 오늘 들어가도 되는 자리야? [case-30696],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30697,인기 테마 뭐야? [case-30697],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30698,미국 증시 강세 테마 순위 보여줘 [case-30698],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30699,외국인 매집 종목 보여줘 [case-30699],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30700,카카오 지금 가격 얼마야? [case-30700],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30701,PBR 낮은 저평가 종목 찾아줘 [case-30701],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30702,시장 브리핑 해줘 [case-30702],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30703,LG에너지솔루션 사도 돼? [case-30703],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30704,상승 테마 순위 보여줘 [case-30704],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30705,나스닥 현재 인기 상승 테마 알려줘 [case-30705],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30706,기관 순매수 랭킹 알려줘 [case-30706],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30707,LG에너지솔루션 지금 가격 얼마야? [case-30707],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30708,PBR 낮은 저평가 종목 찾아줘 [case-30708],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30709,나스닥 지수랑 환율 알려줘 [case-30709],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30710,SK하이닉스 오늘 들어가도 되는 자리야? [case-30710],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30711,오늘 강한 국내 테마 알려줘 [case-30711],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30712,nasdaq 상승 섹터 랭킹 [case-30712],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30713,외국인 기관 수급 좋은 종목 순위 [case-30713],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30714,SK하이닉스 지금 가격 얼마야? [case-30714],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30715,PBR 낮은 저평가 종목 찾아줘 [case-30715],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30716,오늘 시장 어때? [case-30716],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30717,카카오 사도 돼? [case-30717],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30718,인기 테마 뭐야? [case-30718],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30719,미국 증시 강세 테마 순위 보여줘 [case-30719],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30720,외국인 매집 종목 보여줘 [case-30720],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30721,카카오 지금 가격 얼마야? [case-30721],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30722,PBR 낮은 저평가 종목 찾아줘 [case-30722],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30723,시장 브리핑 해줘 [case-30723],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30724,LG에너지솔루션 오늘 들어가도 되는 자리야? [case-30724],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30725,상승 테마 순위 보여줘 [case-30725],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30726,나스닥 현재 인기 상승 테마 알려줘 [case-30726],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30727,기관 순매수 랭킹 알려줘 [case-30727],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30728,LG에너지솔루션 지금 가격 얼마야? [case-30728],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30729,PBR 낮은 저평가 종목 찾아줘 [case-30729],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30730,나스닥 지수랑 환율 알려줘 [case-30730],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30731,SK하이닉스 사도 돼? [case-30731],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30732,오늘 강한 국내 테마 알려줘 [case-30732],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30733,nasdaq 상승 섹터 랭킹 [case-30733],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30734,외국인 기관 수급 좋은 종목 순위 [case-30734],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30735,SK하이닉스 지금 가격 얼마야? [case-30735],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30736,PBR 낮은 저평가 종목 찾아줘 [case-30736],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30737,오늘 시장 어때? [case-30737],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30738,카카오 오늘 들어가도 되는 자리야? [case-30738],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30739,인기 테마 뭐야? [case-30739],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30740,미국 증시 강세 테마 순위 보여줘 [case-30740],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30741,외국인 매집 종목 보여줘 [case-30741],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30742,카카오 지금 가격 얼마야? [case-30742],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30743,PBR 낮은 저평가 종목 찾아줘 [case-30743],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30744,시장 브리핑 해줘 [case-30744],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30745,LG에너지솔루션 사도 돼? [case-30745],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30746,상승 테마 순위 보여줘 [case-30746],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30747,나스닥 현재 인기 상승 테마 알려줘 [case-30747],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30748,기관 순매수 랭킹 알려줘 [case-30748],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30749,LG에너지솔루션 지금 가격 얼마야? [case-30749],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30750,PBR 낮은 저평가 종목 찾아줘 [case-30750],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30751,나스닥 지수랑 환율 알려줘 [case-30751],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30752,SK하이닉스 오늘 들어가도 되는 자리야? [case-30752],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30753,오늘 강한 국내 테마 알려줘 [case-30753],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30754,nasdaq 상승 섹터 랭킹 [case-30754],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30755,외국인 기관 수급 좋은 종목 순위 [case-30755],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30756,SK하이닉스 지금 가격 얼마야? [case-30756],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30757,PBR 낮은 저평가 종목 찾아줘 [case-30757],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30758,오늘 시장 어때? [case-30758],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30759,카카오 사도 돼? [case-30759],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30760,인기 테마 뭐야? [case-30760],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30761,미국 증시 강세 테마 순위 보여줘 [case-30761],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30762,외국인 매집 종목 보여줘 [case-30762],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30763,카카오 지금 가격 얼마야? [case-30763],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30764,PBR 낮은 저평가 종목 찾아줘 [case-30764],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30765,시장 브리핑 해줘 [case-30765],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30766,LG에너지솔루션 오늘 들어가도 되는 자리야? [case-30766],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30767,상승 테마 순위 보여줘 [case-30767],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30768,나스닥 현재 인기 상승 테마 알려줘 [case-30768],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30769,기관 순매수 랭킹 알려줘 [case-30769],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30770,LG에너지솔루션 지금 가격 얼마야? [case-30770],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30771,PBR 낮은 저평가 종목 찾아줘 [case-30771],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30772,나스닥 지수랑 환율 알려줘 [case-30772],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30773,SK하이닉스 사도 돼? [case-30773],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30774,오늘 강한 국내 테마 알려줘 [case-30774],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30775,nasdaq 상승 섹터 랭킹 [case-30775],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30776,외국인 기관 수급 좋은 종목 순위 [case-30776],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30777,SK하이닉스 지금 가격 얼마야? [case-30777],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30778,PBR 낮은 저평가 종목 찾아줘 [case-30778],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30779,오늘 시장 어때? [case-30779],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30780,카카오 오늘 들어가도 되는 자리야? [case-30780],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30781,인기 테마 뭐야? [case-30781],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30782,미국 증시 강세 테마 순위 보여줘 [case-30782],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30783,외국인 매집 종목 보여줘 [case-30783],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30784,카카오 지금 가격 얼마야? [case-30784],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30785,PBR 낮은 저평가 종목 찾아줘 [case-30785],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30786,시장 브리핑 해줘 [case-30786],market_brief,True,synthetic_hardfail,standard,return_market_brief_with_sanity_flags
qa-hardfail-30787,LG에너지솔루션 사도 돼? [case-30787],stock_analysis,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30788,상승 테마 순위 보여줘 [case-30788],theme_top,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30789,나스닥 현재 인기 상승 테마 알려줘 [case-30789],us_theme_rank,True,synthetic_hardfail,standard,return_theme_rank_with_data_date_updated_at_stale
qa-hardfail-30790,기관 순매수 랭킹 알려줘 [case-30790],investor_rank,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30791,LG에너지솔루션 지금 가격 얼마야? [case-30791],price_current,True,synthetic_hardfail,standard,informational_answer_no_order_execution
qa-hardfail-30792,PBR 낮은 저평가 종목 찾아줘 [case-30792],value_metric_single,True,synthetic_hardfail,standard,informational_answer_no_order_execution
